Protein IDs	id	Intensity S01_F	Intensity S04_M	Intensity S05_F	Intensity S15_M	Intensity S187_F	Intensity S188_F	Intensity S205_M	Intensity S209_M	Intensity S49_F	Intensity S52_F	Intensity S54_M	Intensity S57_M	Intensity S58_F	Intensity S96_F	hgnc_symbol	description
P62873	1427	33.61981887845735	32.95220133098188	33.56410944587106	33.3827796811565	31.443321223091555	29.524025606592254	34.0348563777362	32.311488386970716	32.62853609555846	33.70470777604387	33.27586447723999	32.330312261262364	33.00671341339049	31.886491861354493	GNB1	G protein subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4396]
P62899	1431	26.04218237482507	26.067021353509347	28.917410506327514	27.874083074663414	26.144915851057615	22.30750420799226	29.95393638235263	27.39100018796147	26.964991570861624	26.447268407608217	27.712928282848832	27.538898883073784	29.851921424739256	26.031705240609625	RPL31	ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]
P62906	1432	28.45904557538457	23.598325161208976	29.40730200029057	29.050509642047682	26.92025325609634	22.30750420799226	29.34942108421007	26.202097511704892	27.415384346588432	27.382779681156503	28.90884849282409	27.081315688828855	29.86378332129256	22.958315379554094	RPL10A	ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]
P62913	1433	26.931568569324174	23.598325161208976	29.75493580937041	28.96774218187766	27.970487558616476	22.30750420799226	30.123861383794942	26.88576487971105	27.964991570861624	27.040093026102344	28.33244800560636	27.508997397359924	30.520283204906438	25.316999606517694	RPL11	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]
P62917	1434	26.73892349138178	23.598325161208976	29.48615742100181	29.078773494266404	26.801933288907577	22.30750420799226	29.058273042167365	22.86370325564101	28.39100018796147	28.040093026102344	28.14588769012494	27.101493570766486	30.875548483667913	22.958315379554094	RPL8	ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]
P62937	1435	23.938220268912346	27.891570501392255	27.207692974598412	28.055689881153363	21.255342133015645	22.30750420799226	29.516531070045332	22.86370325564101	28.542593366631525	29.3745120651729	28.811151818936956	22.664109134470348	23.89504269329906	22.88181300308092	PPIA	peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]
P62993	1437	33.16788179636698	32.75533384911383	32.871882166470144	31.428422346712214	29.96774218187766	26.58978005207597	32.62636172432413	30.14831442751948	31.021680988988464	32.66288760034924	33.48231535470742	30.96085579629242	32.808085515889175	29.824870100184736	GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]
P63010	1440	34.2336362418507	33.0348563777362	33.76524931797891	32.78487812472785	31.602224818442615	30.39304801661033	33.261925286282114	32.008384166375	33.216392669548796	33.68394921587707	33.261925286282114	31.741336698034587	33.3827796811565	31.66712459323571	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]
P63027	1441	28.165188246083876	26.72598443567428	29.57181350554652	28.549954071582782	29.351528747172065	22.30750420799226	30.351528747172065	28.193663414694353	29.364110469712433	24.400790945083088	28.57181350554652	28.928748050261795	27.493810993545246	22.958315379554094	VAMP2	vesicle associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:12643]
P63096	1443	26.764458583488917	27.88576487971105	28.75493580937041	26.789549564451747	25.98032788124403	24.759387593941494	27.0296006522847	26.90884849282409	26.362857223615766	27.659489023887375	26.659489023887375	25.40730200029057	24.54627841343938	27.12139312820419	GNAI1	G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]
P63098	1444	31.142239913109794	30.286919665748986	30.61981887845735	29.56637961949589	28.193663414694353	22.596096919855604	29.427423596211344	27.981417118774736	28.767618924382244	29.542593366631525	31.31419259589909	28.024325710244028	29.355734858142274	27.850431806598767	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]
P63104	1445	32.86636516150258	33.79459327956106	34.051158190065294	34.09898671515591	34.63070719460009	32.81573908843261	35.160387259820055	34.75533384911383	35.681333267670055	35.92193849226454	34.18275507284851	34.989052688123074	33.064068298952684	33.58665201452215	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]
P63151	1446	27.814211618686016	30.098986715155913	30.823352272542483	32.34889368700409	31.981417118774736	30.584413542326153	32.018368254947625	32.84408371412657	33.03813150976906	33.40831477326364	30.808085515889175	31.788772040832338	30.860826977961146	29.939997191394756	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]
P63167	2361	26.897352853986263	23.598325161208976	28.856381072929956	24.779565475879124	22.501425847129276	22.30750420799226	26.931568569324174	22.86370325564101	26.801933288907577	29.150737089786336	28.635472142768837	22.664109134470348	24.270984902432993	22.958315379554094	DYNLL1	dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]
P63172	1447	23.938220268912346	25.57830726763202	23.95635261585214	26.004103169047127	21.98071138665221	24.109486361520016	27.516531070045332	22.86370325564101	27.2714185722088	27.5314814115113	26.207692974598412	26.17949608276776	24.270984902432993	22.958315379554094	DYNLT1	dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]
P63208	1448	32.74534976054121	32.41084359957438	33.219280948873624	31.78487812472785	30.021680988988464	29.034856377736197	32.934735075989344	30.230776587711453	30.662887600349237	32.847821268136386	32.8589761822732	30.021680988988464	31.753342551294743	30.403243783716217	SKP1	S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]
P63220	1451	23.938220268912346	23.598325161208976	27.50142417765512	27.447268407608217	24.423421665653848	22.30750420799226	27.94837685701073	25.931568569324174	25.455130525381186	26.632008287465265	27.280296723555253	24.35110746083796	28.323885992102934	22.958315379554094	RPS21	ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409]
P63241	1452	23.938220268912346	23.598325161208976	23.95635261585214	27.560925189403783	21.564581209525905	22.30750420799226	26.49838372333507	22.86370325564101	25.228025976695417	26.28559750737856	24.809312819273178	22.664109134470348	24.270984902432993	24.540377811999697	EIF5A	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]
P63244	1453	25.915702163865152	27.92025325609634	30.897352853986263	31.43340575422647	29.451204822167387	22.30750420799226	31.09270045230848	29.753342551294743	29.678082890462637	30.868206508326743	30.136139713573378	30.472665184673698	31.741336698034587	27.6997528941011	RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]
P67775	1454	23.938220268912346	29.419408603147225	29.38071721469961	28.716203414881694	22.501425847129276	22.30750420799226	26.395910102085278	22.86370325564101	29.464898301630008	30.94698362171086	29.607525602265923	28.607525602265923	24.270984902432993	22.958315379554094	PPP2CA	protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]
P67870	1456	23.938220268912346	23.598325161208976	26.394275319994332	27.73246846924448	25.973775129444864	22.30750420799226	29.293512343059415	25.39100018796147	28.520283204906438	28.508997397359924	27.43936320952287	26.025382242726902	26.05258397028554	26.185179721271343	CSNK2B	casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]
P67936	1457	33.43340575422647	33.24785010107039	33.36984062544901	34.11458357020693	31.50142417765512	30.098986715155913	33.64151394955667	31.922381648477785	32.54351551114416	34.09898671515591	33.95912905157295	32.51323992790232	32.79071506475013	32.40578150651812	TPM4	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
P68032	1458	31.58888701890546	29.95393638235263	31.80424344959478	34.86544360603152	31.624184071018753	29.981417118774736	33.76524931797891	33.3033452136621	27.891570501392255	34.823352272542486	33.75533384911383	34.343609083875826	33.69436583182241	31.645814086990296	ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]
P68104	1460	29.113962922728703	30.472665184673698	28.942795824747428	31.584413542326153	31.22504021816231	28.897352853986263	31.875548483667913	31.259121213405415	29.181866987230507	31.462950029840485	29.510884506904187	30.74534976054121	30.721102214294532	28.97322772096139	EEF1A1	eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]
P68363	1461	35.50616209666178	36.76771757356966	38.59432038022055	37.25490485860435	37.83399079298883	35.43340575422647	37.698252753906566	38.698252753906566	38.74284290493063	39.86024885932352	36.919720667014715	37.88034642868057	35.73277169446174	37.81024219021622	TUBA1B	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]
P68366	1462	29.425424018564996	30.340959505461875	33.88830771438325	31.939997191394756	33.45806780846074	28.520283204906438	31.918832581396714	34.74534976054121	34.76524931797891	35.395603721514085	31.991588923832026	33.74534976054121	28.662887600349237	33.48231535470742	TUBA4A	tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]
P68371	1463	31.761291304410232	33.0348563777362	35.12617154448214	33.45806780846074	34.93297676371698	33.43340575422647	34.62527330854946	36.147177402602445	36.35842296801931	37.05722419076465	33.45806780846074	34.906341637213515	32.25631167981859	34.67871256751092	TUBB4B	tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]
P68400	1464	23.938220268912346	23.598325161208976	23.95635261585214	29.435394307319925	26.850431806598767	22.30750420799226	29.47846302921181	27.415384346588432	28.081315688828855	30.65437610049372	29.431414456407378	28.67640240682372	24.270984902432993	25.246265094980462	CSNK2A1	casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]
P68431	1466	31.26472391963479	30.11147765933911	30.808085515889175	27.3745120651729	30.753342551294743	22.30750420799226	30.219280948873624	28.003030931880797	30.06085158626914	29.212339339454775	26.58978005207597	29.877012405702086	30.737312441475794	27.188956412016825	H3C10|H3C1|H3C2|H3C3|H3C11|H3C12|H3C4|H3C7|H3C8|H3C6	H3 clustered histone 10 [Source:HGNC Symbol;Acc:HGNC:4775]|H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766]|H3 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4776]|H3 clustered histone 3 [Source:HGNC Symbol;Acc:HGNC:4768]|H3 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4771]|H3 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4774]|H3 clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4767]|H3 clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4773]|H3 clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4772]|H3 clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4769]
P69891	1468	30.136139713573378	27.235349317501278	29.193663414694353	29.073675626626724	26.308345141207155	25.32731689750321	23.91156550639454	22.86370325564101	23.060311375179584	26.874083074663414	23.826202128285704	25.936069961559117	29.30225597613139	22.958315379554094	HBG1	hemoglobin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:4831]
P69905	1470	34.3033452136621	34.75035044159958	33.5754247590989	35.41777510251271	32.72923009517793	31.08004515150245	34.47024252240684	33.210598705773826	33.541209043760986	35.42717380051496	34.879205507276005	34.268911716598225	33.906341637213515	32.915274761983525	HBA2|HBA1	hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824]|hemoglobin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]
P78318	1471	23.938220268912346	25.141021934953123	26.421817779951258	23.86067190273852	22.501425847129276	22.30750420799226	26.28736011607782	22.86370325564101	22.88136493794738	26.82638633263212	22.320309174111436	22.664109134470348	24.270984902432993	23.282065816408306	IGBP1	immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]
P78346	1474	23.809312819273178	25.05258397028554	29.223890202126213	26.397543033828242	22.501425847129276	22.30750420799226	26.61806909650739	25.595482411440152	27.470727380432205	29.0296006522847	29.17949608276776	25.606819955374434	24.270984902432993	22.497799222145716	RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]
P78352	1475	26.712928282848832	28.82638633263212	25.836052667225598	30.230776587711453	31.08638667837628	22.380363824653227	23.91156550639454	29.766039619308398	31.761291304410232	31.31958585466931	30.584413542326153	31.510884506904187	27.40730200029057	26.73892349138178	DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]
P78357	1477	26.144915851057615	22.389320438051566	23.563836784823685	23.310080192577903	22.501425847129276	22.30750420799226	25.645814086990296	22.86370325564101	24.323885992102934	23.323885992102934	22.00751187371972	22.664109134470348	25.464508857697048	22.996347973483225	CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]
P78371	1479	23.938220268912346	30.382779681156503	30.021680988988464	32.63070719460009	32.593346667096164	30.340959505461875	33.36984062544901	32.602224818442615	33.2336362418507	34.018368254947625	32.21349859627962	32.87371648971902	31.184234001774424	30.491901403536616	CCT2	chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]
P78527	1481	23.938220268912346	23.598325161208976	23.95635261585214	29.91170814696333	31.520283204906438	26.310080192577903	30.548117413103164	29.711287924467577	30.575424759098897	31.78487812472785	26.016908238681545	26.814211618686016	27.59690448650935	23.72858154716032	PRKDC	protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]
P78559	1482	29.875548483667913	32.757322402207286	33.67345684205942	31.780973670271933	32.32763812696404	33.58665201452215	32.42842234671222	35.02250798530855	34.64151394955667	35.917499427098036	31.800391124099175	33.19601116955078	29.181866987230507	31.929453697153285	MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
P80404	1484	30.761291304410232	30.253496664211536	28.419408603147225	28.315272861798228	25.49838372333507	24.51050728241756	27.838459164932694	26.964991570861624	25.58405506424234	27.470727380432205	29.5986801113992	22.664109134470348	30.50142417765512	27.008384166375006	ABAT	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]
P80723	1485	30.808085515889175	28.859346531406516	30.196011169550776	28.101493570766486	23.707672557397338	22.30750420799226	30.207692974598412	22.86370325564101	25.70503749722937	28.751747531739362	28.795754713978454	26.10749231138793	29.103996077969658	28.635472142768837	BASP1	brain abundant membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]
P81605	1486	30.330312261262367	30.08638667837628	30.184234001774424	30.39304801661033	30.671349179097433	30.034856377736197	29.470727380432205	30.230776587711453	29.95393638235263	33.163389747981576	28.832435377304922	28.008384166375006	29.384839203334796	28.216970788186423	DCD	dermcidin [Source:HGNC Symbol;Acc:HGNC:14669]
P83731	1487	26.527012553913654	23.598325161208976	29.200695248473593	28.415384346588432	22.501425847129276	22.30750420799226	29.370360421902436	26.95393638235263	27.188956412016825	27.719471128715604	27.306608000671098	27.40730200029057	29.462950029840485	22.958315379554094	RPL24	ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]
P83916	1489	23.938220268912346	23.598325161208976	23.95635261585214	26.07520687924621	25.612455490043867	23.97596268868263	23.91156550639454	27.050509642047682	27.645814086990296	26.09948843487611	27.447268407608217	27.141021934953123	24.270984902432993	22.958315379554094	CBX1	chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]
P84074	1490	23.938220268912346	26.513522320172992	28.040093026102344	26.686456071487644	26.34435009466265	22.30750420799226	25.949490477321437	26.445690829494882	26.00624525561867	24.400790945083088	27.582620260503102	27.235349317501278	24.270984902432993	22.958315379554094	HPCA	hippocalcin [Source:HGNC Symbol;Acc:HGNC:5144]
P84085	1491	26.35279186854931	26.777058620268548	27.306608000671098	27.17949608276776	22.501425847129276	22.30750420799226	26.95393638235263	25.347732734057303	26.46138951585287	26.997657759781948	27.33244800560636	26.185179721271343	27.0296006522847	25.49838372333507	ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
P84098	1494	23.938220268912346	23.598325161208976	30.14831442751948	28.669660828944664	27.40730200029057	22.30750420799226	29.78019150975351	24.659489023887375	27.26248544743879	24.400790945083088	25.897352853986263	27.008384166375006	30.008384166375006	25.620867729860066	RPL19	ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]
P84103	1496	23.938220268912346	26.322167474876636	26.838459164932694	24.890411244567414	24.194602975157967	22.30750420799226	26.6997528941011	24.828808994898974	26.61806909650739	27.516531070045332	24.95393638235263	24.08537390540321	27.050509642047682	22.958315379554094	SRSF3	serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]
P98095	1499	24.171882898657884	23.620867729860066	24.838459164932694	22.815482586513383	22.501425847129276	22.30750420799226	25.010519910718997	22.86370325564101	23.060311375179584	24.44253048860155	22.86238158726482	22.664109134470348	27.508997397359924	23.467621469564385	FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]
P98160	1500	31.35678447262356	29.253496664211536	29.41739787802608	28.169973308649254	22.501425847129276	22.30750420799226	26.26069216561574	23.575424759098897	22.59379686018862	26.528503711711405	28.207692974598412	22.664109134470348	28.024325710244028	22.958315379554094	HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]
Q00005	1947	23.938220268912346	25.29614100162003	23.95635261585214	28.050509642047682	26.568193189867824	24.516531070045332	27.92025325609634	28.877012405702086	28.962235705571114	29.419408603147225	23.826202128285704	28.184234001774424	26.659489023887375	22.958315379554094	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]
Q00169	1505	30.382779681156503	29.228484776203462	30.462950029840485	27.795754713978454	22.501425847129276	22.30750420799226	29.362021120989706	22.86370325564101	24.51050728241756	29.54627841343938	30.65437610049372	26.016908238681545	29.57181350554652	23.528503711711405	PITPNA	phosphatidylinositol transfer protein alpha [Source:HGNC Symbol;Acc:HGNC:9001]
Q00325	1506	27.838459164932694	25.58978005207597	27.575424759098897	30.136139713573378	24.654034593795267	22.30750420799226	31.35678447262356	24.377824799213737	26.632008287465265	26.92025325609634	27.13124091416054	26.814211618686016	30.034856377736197	27.874083074663414	SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]
Q00577	1507	28.891570501392255	28.423421665653848	32.24785010107039	32.491901403536616	31.054396564131842	26.6997528941011	32.425924172857016	32.51088450690419	32.319585854669306	32.74735211345236	32.435891017616065	32.2336362418507	31.721102214294532	31.43340575422647	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]
Q00610	1508	34.316891745500044	34.67871256751092	36.02250798530855	35.62527330854946	33.97630419538108	34.730242868151	35.69176872033637	34.8422112997938	35.50023726270468	36.65224035614973	34.66818190001875	34.72517187860358	34.709851079319826	34.92857158459698	CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
Q00765	1509	27.216970788186423	25.516531070045332	30.472665184673698	23.86067190273852	22.501425847129276	22.30750420799226	25.17949608276776	22.86370325564101	24.141021934953123	25.929312595383806	27.323885992102934	22.664109134470348	24.270984902432993	22.958315379554094	REEP5	receptor accessory protein 5 [Source:HGNC Symbol;Acc:HGNC:30077]
Q00796	1510	30.853409506398663	27.981417118774736	28.280296723555253	23.86067190273852	22.501425847129276	23.931568569324174	27.99226450101173	22.86370325564101	23.060311375179584	24.400790945083088	23.826202128285704	22.664109134470348	27.11147765933911	26.850431806598767	SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]
Q01064	1512	23.938220268912346	23.598325161208976	27.95947456589406	23.643063475974262	28.34942108421007	22.30750420799226	27.72598443567428	26.473826619091092	29.193663414694353	26.60399391129567	23.826202128285704	28.761291304410232	24.270984902432993	22.958315379554094	PDE1B	phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775]
Q01082	1513	38.714336477241645	37.52670947406587	38.12617154448214	36.89735285398626	36.10875449140473	34.3033452136621	37.99010999490611	36.50616209666178	36.95263528948745	38.259296627721504	38.04201109681814	35.190134603214105	37.90297740318014	36.055205023127996	SPTBN1	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
Q01433	1517	31.552704682598815	31.57992615133384	32.63720095668559	31.213498596279617	29.034856377736197	30.729230095177932	33.051158190065294	32.19894050058945	32.105245705627595	33.330312261262364	33.02828372381271	30.230776587711453	31.43837200711982	30.875548483667913	AMPD2	adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]
Q01469	1518	32.09270045230848	31.340959505461875	32.86267540235352	33.81382949842398	33.552704682598815	27.39917411940717	29.136139713573378	27.77077235742112	25.08537390540321	27.92025325609634	25.07724602451981	29.939997191394756	28.60399391129567	32.10836504747177	FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]
Q01484	1519	29.6250555268235	28.315272861798228	28.614563153005857	28.914562144018483	32.281402660781424	30.753342551294743	32.72110221429453	31.712928282848832	32.823352272542486	33.19307587852623	28.962235705571114	32.1207754039212	29.712928282848832	30.443321223091555	ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
Q01518	1520	31.529621069485774	32.13307991382432	29.507107816158705	31.09270045230848	31.142239913109794	30.671349179097433	32.796528484466776	29.340959505461875	31.201863895796215	33.18571141617992	32.41588799296844	28.126325423746422	29.544437066615213	31.838459164932694	CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]
Q01650	1521	27.357833324026274	26.659489023887375	27.925922006183033	25.876427015131714	22.501425847129276	22.30750420799226	29.246718131580476	22.86370325564101	25.718164931214982	24.400790945083088	27.937193118518053	23.779565475879124	26.071119921722968	22.958315379554094	SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]
Q01813	1522	28.43936320952287	30.981417118774736	32.712928282848836	32.273087392569415	32.021680988988464	32.239338601214875	33.95046419044582	33.095847007625345	33.015047896656014	34.13001361077654	30.932976763716983	32.15737850994772	32.24501851028723	32.27030495189809	PFKP	phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]
Q01814	1523	31.671349179097433	30.761291304410232	32.61324622453387	30.462950029840485	25.137117480497206	24.23169229389319	31.219280948873624	26.97596268868263	29.850431806598767	30.39304801661033	31.22504021816231	27.58978005207597	30.047912530561643	29.488074623996102	ATP2B2	ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]
Q01844	1524	29.50142417765512	29.071119921722968	30.423421665653848	23.86067190273852	22.501425847129276	25.28559750737856	28.455130525381186	28.013717610678047	27.856381072929956	30.253496664211536	28.427423596211344	25.354474311936357	27.06085158626914	28.174742552797124	EWSR1	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]
Q02108	1527	28.6997528941011	28.47846302921181	30.645814086990296	29.113962922728703	28.23990759946358	28.160387259820055	31.43340575422647	28.184234001774424	30.423421665653848	32.48951085611162	29.237630258752514	29.008384166375006	31.418403590887223	29.746951865137714	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]
Q02153	1528	31.704707776043865	32.552704682598815	34.02663587093123	32.04791253056164	30.645814086990296	29.839961190097924	32.395603721514085	30.808085515889175	32.19601116955078	33.83281260179155	32.57767721083028	30.575424759098897	32.62853609555846	32.03813150976906	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]
Q02218	1529	29.520283204906438	29.96774218187766	30.918832581396714	32.25067614514916	27.11147765933911	27.24445152460853	31.35678447262356	27.72598443567428	30.96085579629242	31.43837200711982	30.29789078356999	29.58082474684149	30.61981887845735	30.047912530561643	OGDH	oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
Q02224	1530	29.865259224276407	28.57181350554652	27.323885992102934	29.750150746805033	29.632008287465265	22.30750420799226	28.489989282592838	30.382779681156503	27.777058620268548	28.435394307319925	31.477498338409642	29.14588769012494	30.472665184673698	30.11147765933911	CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
Q02246	1531	26.61806909650739	27.39100018796147	27.897352853986263	23.86067190273852	22.501425847129276	25.41377149562013	25.971584248172054	22.86370325564101	26.050509642047682	28.55362038878055	24.581184028387582	22.664109134470348	24.270984902432993	25.69710331568715	CNTN2	contactin 2 [Source:HGNC Symbol;Acc:HGNC:2172]
Q02252	1532	32.78487812472785	29.362021120989706	31.362021120989706	32.09898671515591	30.737312441475794	29.073675626626724	30.520283204906438	31.236490238905848	32.311488386970716	32.53194612243202	32.491901403536616	31.780973670271933	31.548117413103164	31.196011169550776	ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]
Q02338	1533	26.801933288907577	25.81909384006576	26.067021353509347	23.86067190273852	22.501425847129276	22.30750420799226	25.978146935944505	22.86370325564101	23.563836784823685	26.06907209307411	23.826202128285704	22.664109134470348	26.07724602451981	22.958315379554094	BDH1	3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]
Q02413	1536	33.395603721514085	33.47024252240684	33.11613402177033	34.42717380051496	34.15285358713465	29.63374125468972	27.39100018796147	28.706355628925348	31.1663860004415	27.160387259820055	25.320446908136162	30.286919665748986	28.59690448650935	32.01171987893826	DSG1	desmoglein 1 [Source:HGNC Symbol;Acc:HGNC:3048]
Q02543	1537	29.300075030831866	23.598325161208976	28.683112628413273	28.26248544743879	22.501425847129276	22.30750420799226	29.811151818936956	22.86370325564101	28.882853284291144	24.400790945083088	30.14831442751948	22.664109134470348	29.91170814696333	22.958315379554094	RPL18A	ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]
Q02790	1539	27.59690448650935	28.003030931880797	23.95635261585214	30.994963650612682	31.308779099712726	30.403243783716217	28.850431806598767	32.26472391963479	31.830925492247285	33.14528036742985	31.27030495189809	31.33564570556541	30.136139713573378	30.737312441475794	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]
Q02818	1540	24.093456251701067	29.216970788186423	25.22435031855202	31.184234001774424	26.196480262398637	26.964991570861624	30.008384166375006	22.86370325564101	29.5314814115113	31.712928282848832	31.247850101070394	28.340959505461875	30.008384166375006	30.021680988988464	NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]
Q02878	1541	23.938220268912346	23.598325161208976	29.54627841343938	26.575424759098897	22.501425847129276	22.30750420799226	28.3745120651729	26.412156839558033	25.555084310814724	25.581184028387582	27.081315688828855	26.33756092900001	29.503321212827718	22.958315379554094	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]
Q03001	1544	23.938220268912346	23.598325161208976	23.95635261585214	24.133202430493824	24.80439732885906	27.29789078356999	24.044268702073538	28.656082422444126	29.24445152460853	28.942795824747428	26.237174358909602	25.28559750737856	24.270984902432993	22.958315379554094	DST	dystonin [Source:HGNC Symbol;Acc:HGNC:1090]
Q03154	1546	29.003030931880797	28.382779681156503	28.08638667837628	26.303127431936137	22.501425847129276	22.30750420799226	26.751747531739362	25.101493570766486	25.749191826835606	24.39100018796147	26.38112994393741	22.664109134470348	24.270984902432993	23.20179847656217	ACY1	aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177]
Q04446	1548	28.081315688828855	27.462950029840485	29.413368000989927	32.3033452136621	26.964991570861624	28.248981183089043	31.015047896656014	22.523917961081136	28.773918912737983	31.213498596279617	28.423421665653848	29.09647549599986	28.970487558616476	22.958315379554094	GBE1	1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
